CD_ESTACAO;DT_MEDICAO;HR_MEDICAO;CHUVA
A803;2020-10-24;2000;
A803;2020-10-24;2100;
A803;2020-10-24;2200;
A803;2020-10-23;0;
A803;2020-10-23;100;
A803;2020-10-23;200;
A803;2020-10-23;300;
A803;2020-10-23;400;
A803;2020-10-23;500;
A803;2020-10-23;600;
A803;2020-10-23;700;
A803;2020-10-23;900;
A803;2020-10-23;1000;
A803;2020-10-23;1300;
A803;2020-10-23;1500;
A803;2020-10-23;1600;
A803;2020-10-23;1800;
A803;2020-10-23;2000;
A803;2020-10-23;2200;
A803;2020-10-22;0;
A803;2020-10-22;100;
A803;2020-10-22;200;
A803;2020-10-22;300;
A803;2020-10-22;400;
A803;2020-10-22;500;
A803;2020-10-22;600;
A803;2020-10-22;700;
A803;2020-10-22;800;
A803;2020-10-22;1000;
A803;2020-10-22;1100;
A803;2020-10-22;1500;
A803;2020-10-22;1700;
A803;2020-10-22;1800;
A803;2020-10-22;1900;
A803;2020-10-22;2000;
A803;2020-10-22;2200;
A803;2020-10-22;2300;
A803;2020-10-21;0;
A803;2020-10-21;200;
A803;2020-10-21;500;
A803;2020-10-21;600;
A803;2020-10-21;700;
A803;2020-10-21;1100;
A803;2020-10-21;1200;
A803;2020-10-21;1800;
A803;2020-10-21;1900;
A803;2020-10-21;2000;
A803;2020-10-21;2100;
A803;2020-10-20;100;
A803;2020-10-20;300;
A803;2020-10-20;400;
A803;2020-10-20;700;
A803;2020-10-20;800;
A803;2020-10-20;1000;
A803;2020-10-20;1100;
A803;2020-10-20;1200;
A803;2020-10-20;1300;
A803;2020-10-20;1500;
A803;2020-10-20;1600;
A803;2020-10-20;1700;
A803;2020-10-20;1900;
A803;2020-10-20;2000;
A803;2020-10-19;100;
A803;2020-10-19;600;
A803;2020-10-19;700;
A803;2020-10-19;1000;
A803;2020-10-19;1200;
A803;2020-10-19;1300;
A803;2020-10-19;1500;
A803;2020-10-19;1600;
A803;2020-10-19;1800;
A803;2020-10-19;1900;
A803;2020-10-19;2200;
A803;2020-10-19;2300;
A803;2020-10-18;0;
A803;2020-10-18;200;
A803;2020-10-18;300;
A803;2020-10-18;400;
A803;2020-10-18;500;
A803;2020-10-18;700;
A803;2020-10-18;900;
A803;2020-10-18;1100;
A803;2020-10-18;1200;
A803;2020-10-18;1300;
A803;2020-10-18;1400;
A803;2020-10-18;1700;
A803;2020-10-18;1800;
A803;2020-10-18;1900;
A803;2020-10-18;2100;
A803;2020-10-18;2200;
A803;2020-10-18;2300;
A803;2020-10-17;200;
A803;2020-10-17;400;
A803;2020-10-17;500;
A803;2020-10-17;800;
A803;2020-10-17;900;
A803;2020-10-17;1000;
A803;2020-10-17;1600;
A803;2020-10-17;1800;
A803;2020-10-17;2100;
A803;2020-10-17;2200;
A803;2020-10-17;2300;
A803;2020-10-16;0;
A803;2020-10-16;100;
A803;2020-10-16;300;
A803;2020-10-16;400;
A803;2020-10-16;600;
A803;2020-10-16;700;
A803;2020-10-16;800;
A803;2020-10-16;1000;
A803;2020-10-16;1100;
A803;2020-10-16;1200;
A803;2020-10-16;1300;
A803;2020-10-16;1400;
A803;2020-10-16;1500;
A803;2020-10-16;1600;
A803;2020-10-16;1700;
A803;2020-10-16;1900;
A803;2020-10-16;2100;
A803;2020-10-16;2200;
A803;2020-10-15;0;
A803;2020-10-15;300;
A803;2020-10-15;400;
A803;2020-10-15;600;
A803;2020-10-15;700;
A803;2020-10-15;800;
A803;2020-10-15;1000;
A803;2020-10-15;1200;
A803;2020-10-15;1300;
A803;2020-10-15;1400;
A803;2020-10-15;1500;
A803;2020-10-15;1600;
A803;2020-10-15;2200;
A803;2020-10-15;2300;
A803;2020-10-14;100;
A803;2020-10-14;300;
A803;2020-10-14;400;
A803;2020-10-14;800;
A803;2020-10-14;1200;
A803;2020-10-14;1300;
A803;2020-10-14;1500;
A803;2020-10-14;1600;
A803;2020-10-14;1700;
A803;2020-10-14;1900;
A803;2020-10-14;2100;
A803;2020-10-14;2200;
A803;2020-10-14;2300;
A803;2020-10-13;100;
A803;2020-10-13;300;
A803;2020-10-13;700;
A803;2020-10-13;900;
A803;2020-10-13;1000;
A803;2020-10-13;1200;
A803;2020-10-13;1400;
A803;2020-10-13;1500;
A803;2020-10-13;1900;
A803;2020-10-13;2000;
A803;2020-10-13;2300;
A803;2020-10-12;0;
A803;2020-10-12;300;
A803;2020-10-12;400;
A803;2020-10-12;600;
A803;2020-10-12;700;
A803;2020-10-12;800;
A803;2020-10-12;900;
A803;2020-10-12;1000;
A803;2020-10-12;1500;
A803;2020-10-12;1600;
A803;2020-10-12;1700;
A803;2020-10-12;1900;
A803;2020-10-12;2000;
A803;2020-10-12;2200;
A803;2020-10-12;2300;
A803;2020-10-11;200;
A803;2020-10-11;300;
A803;2020-10-11;400;
A803;2020-10-11;600;
A803;2020-10-11;700;
A803;2020-10-11;800;
A803;2020-10-11;900;
A803;2020-10-11;1000;
A803;2020-10-11;1300;
A803;2020-10-11;1400;
A803;2020-10-11;1500;
A803;2020-10-11;1600;
A803;2020-10-11;2100;
A803;2020-10-11;2200;
A803;2020-10-11;2300;
A803;2020-10-10;0;
A803;2020-10-10;200;
A803;2020-10-10;300;
A803;2020-10-10;400;
A803;2020-10-10;600;
A803;2020-10-10;700;
A803;2020-10-10;800;
A803;2020-10-10;900;
A803;2020-10-10;1000;
A803;2020-10-10;1100;
A803;2020-10-10;1200;
A803;2020-10-10;1300;
A803;2020-10-10;1400;
A803;2020-10-10;1500;
A803;2020-10-10;1800;
A803;2020-10-10;2000;
A803;2020-10-10;2100;
A803;2020-10-09;0;
A803;2020-10-09;100;
A803;2020-10-09;300;
A803;2020-10-09;400;
A803;2020-10-09;800;
A803;2020-10-09;1100;
A803;2020-10-09;1200;
A803;2020-10-09;1300;
A803;2020-10-09;1400;
A803;2020-10-09;1500;
A803;2020-10-09;1800;
A803;2020-10-09;2100;
A803;2020-10-09;2200;
A803;2020-10-09;2300;
A803;2020-10-08;0;
A803;2020-10-08;100;
A803;2020-10-08;200;
A803;2020-10-08;400;
A803;2020-10-08;500;
A803;2020-10-08;600;
A803;2020-10-08;700;
A803;2020-10-08;900;
A803;2020-10-08;1000;
A803;2020-10-08;1100;
A803;2020-10-08;1200;
A803;2020-10-08;1400;
A803;2020-10-08;1500;
A803;2020-10-08;1600;
A803;2020-10-08;1700;
A803;2020-10-08;1800;
A803;2020-10-08;1900;
A803;2020-10-08;2100;
A803;2020-10-08;2200;
A803;2020-10-08;2300;
A803;2020-10-07;0;
A803;2020-10-07;100;
A803;2020-10-07;200;
A803;2020-10-07;1000;
A803;2020-10-07;1300;
A803;2020-10-07;1500;
A803;2020-10-07;1600;
A803;2020-10-07;2100;
A803;2020-10-07;2200;
A803;2020-10-07;2300;
A803;2020-10-06;0;
A803;2020-10-06;100;
A803;2020-10-06;200;
A803;2020-10-06;300;
A803;2020-10-06;400;
A803;2020-10-06;900;
A803;2020-10-06;1000;
A803;2020-10-06;1100;
A803;2020-10-06;1200;
A803;2020-10-06;1300;
A803;2020-10-06;1400;
A803;2020-10-06;1500;
A803;2020-10-06;1800;
A803;2020-10-06;1900;
A803;2020-10-06;2000;
A803;2020-10-05;0;
A803;2020-10-05;100;
A803;2020-10-05;300;
A803;2020-10-05;400;
A803;2020-10-05;500;
A803;2020-10-05;600;
A803;2020-10-05;700;
A803;2020-10-05;800;
A803;2020-10-05;1000;
A803;2020-10-05;1100;
A803;2020-10-05;1200;
A803;2020-10-05;1400;
A803;2020-10-05;2000;
A803;2020-10-05;2200;
A803;2020-10-05;2300;
A803;2020-10-04;0;
A803;2020-10-04;300;
A803;2020-10-04;400;
A803;2020-10-04;500;
A803;2020-10-04;600;
A803;2020-10-04;800;
A803;2020-10-04;1100;
A803;2020-10-04;1200;
A803;2020-10-04;1300;
A803;2020-10-04;1500;
A803;2020-10-04;1600;
A803;2020-10-04;1700;
A803;2020-10-04;2200;
A803;2020-10-03;0;
A803;2020-10-03;200;
A803;2020-10-03;300;
A803;2020-10-03;400;
A803;2020-10-03;500;
A803;2020-10-03;800;
A803;2020-10-03;1000;
A803;2020-10-03;1400;
A803;2020-10-03;1500;
A803;2020-10-03;1600;
A803;2020-10-03;1700;
A803;2020-10-03;1800;
A803;2020-10-03;1900;
A803;2020-10-03;2000;
A803;2020-10-03;2100;
A803;2020-10-03;2200;
A803;2020-10-03;2300;
A803;2020-10-02;0;
A803;2020-10-02;100;
A803;2020-10-02;200;
A803;2020-10-02;300;
A803;2020-10-02;400;
A803;2020-10-02;600;
A803;2020-10-02;900;
A803;2020-10-02;1000;
A803;2020-10-02;1100;
A803;2020-10-02;1200;
A803;2020-10-02;1300;
A803;2020-10-02;1400;
A803;2020-10-02;1600;
A803;2020-10-02;1700;
A803;2020-10-02;1800;
A803;2020-10-02;1900;
A803;2020-10-02;2100;
A803;2020-10-02;2300;
A803;2020-10-01;100;
A803;2020-10-01;500;
A803;2020-10-01;600;
A803;2020-10-01;800;
A803;2020-10-01;1000;
A803;2020-10-01;1100;
A803;2020-10-01;1200;
A803;2020-10-01;1400;
A803;2020-10-01;1500;
A803;2020-10-01;2000;
A803;2020-10-01;2200;
A803;2020-10-01;2300;
A803;2020-09-30;100;
A803;2020-09-30;300;
A803;2020-09-30;900;
A803;2020-09-30;1000;
A803;2020-09-30;1100;
A803;2020-09-30;1600;
A803;2020-09-30;1700;
A803;2020-09-30;1800;
A803;2020-09-30;1900;
A803;2020-09-30;2000;
A803;2020-09-30;2300;
A803;2020-09-29;100;
A803;2020-09-29;300;
A803;2020-09-29;400;
A803;2020-09-29;500;
A803;2020-09-29;600;
A803;2020-09-29;700;
A803;2020-09-29;900;
A803;2020-09-29;1000;
A803;2020-09-29;1200;
A803;2020-09-29;1300;
A803;2020-09-29;1400;
A803;2020-09-29;1600;
A803;2020-09-29;1700;
A803;2020-09-29;2000;
A803;2020-09-29;2100;
A803;2020-09-29;2200;
A803;2020-09-28;0;
A803;2020-09-28;200;
A803;2020-09-28;300;
A803;2020-09-28;700;
A803;2020-09-28;1300;
A803;2020-09-28;1400;
A803;2020-09-28;1500;
A803;2020-09-28;1600;
A803;2020-09-28;1700;
A803;2020-09-28;1800;
A803;2020-09-28;2200;
A803;2020-09-28;2300;
A803;2020-09-27;0;0
A803;2020-09-27;300;0
A803;2020-09-27;500;0
A803;2020-09-27;700;0
A803;2020-09-27;800;0,2
A803;2020-09-27;900;
A803;2020-09-27;1000;
A803;2020-09-27;1100;
A803;2020-09-27;1200;
A803;2020-09-27;1400;
A803;2020-09-27;1900;
A803;2020-09-27;2000;
A803;2020-09-26;0;0
A803;2020-09-26;100;0
A803;2020-09-26;200;0
A803;2020-09-26;400;0
A803;2020-09-26;500;0
A803;2020-09-26;600;0
A803;2020-09-26;800;0
A803;2020-09-26;900;0
A803;2020-09-26;1000;0
A803;2020-09-26;1100;0
A803;2020-09-26;1200;0
A803;2020-09-26;1300;0
A803;2020-09-26;1400;0
A803;2020-09-26;1600;0
A803;2020-09-26;1900;0,4
A803;2020-09-26;2100;0
A803;2020-09-26;2200;0
A803;2020-09-25;0;0
A803;2020-09-25;100;0
A803;2020-09-25;200;0
A803;2020-09-25;500;0
A803;2020-09-25;600;0
A803;2020-09-25;800;0
A803;2020-09-25;900;0
A803;2020-09-25;1000;0
A803;2020-09-25;1200;0
A803;2020-09-25;1400;0
A803;2020-09-25;1500;0
A803;2020-09-25;1600;0
A803;2020-09-25;1700;0
A803;2020-09-25;1800;0
A803;2020-09-25;2000;0
A803;2020-09-25;2100;0
A803;2020-09-24;200;0
A803;2020-09-24;300;0
A803;2020-09-24;400;0
A803;2020-09-24;500;0
A803;2020-09-24;600;0
A803;2020-09-24;700;0
A803;2020-09-24;800;0
A803;2020-09-24;900;0
A803;2020-09-24;1300;0
A803;2020-09-24;1500;0
A803;2020-09-24;1800;0
A803;2020-09-24;2000;0
A803;2020-09-23;200;0
A803;2020-09-23;300;0
A803;2020-09-23;500;0
A803;2020-09-23;700;0
A803;2020-09-23;800;0
A803;2020-09-23;900;0
A803;2020-09-23;1000;0
A803;2020-09-23;1100;0
A803;2020-09-23;1300;0
A803;2020-09-23;1400;0
A803;2020-09-23;1500;0
A803;2020-09-23;1600;0
A803;2020-09-23;1700;0
A803;2020-09-23;1800;0
A803;2020-09-23;2000;0
A803;2020-09-23;2200;0
A803;2020-09-23;2300;0
A803;2020-09-22;0;0
A803;2020-09-22;200;0
A803;2020-09-22;400;0
A803;2020-09-22;500;0
A803;2020-09-22;600;0
A803;2020-09-22;700;0
A803;2020-09-22;800;0
A803;2020-09-22;900;0
A803;2020-09-22;1000;0
A803;2020-09-22;1200;0
A803;2020-09-22;1300;0
A803;2020-09-22;1400;0
A803;2020-09-22;1500;0
A803;2020-09-22;1600;0
A803;2020-09-22;1700;0
A803;2020-09-22;1800;0
A803;2020-09-22;2000;0
A803;2020-09-22;2200;0
A803;2020-09-22;2300;0
A803;2020-09-21;200;0
A803;2020-09-21;300;0
A803;2020-09-21;400;0
A803;2020-09-21;600;0
A803;2020-09-21;700;0
A803;2020-09-21;800;0
A803;2020-09-21;900;0,2
A803;2020-09-21;1000;0
A803;2020-09-21;1300;0
A803;2020-09-21;1400;0
A803;2020-09-21;1500;0
A803;2020-09-21;1600;0
A803;2020-09-21;1800;0
A803;2020-09-21;1900;0
A803;2020-09-21;2000;0
A803;2020-09-21;2200;0
A803;2020-09-21;2300;0
A803;2020-09-20;0;0
A803;2020-09-20;100;0
A803;2020-09-20;200;0
A803;2020-09-20;300;0
A803;2020-09-20;700;0
A803;2020-09-20;900;0
A803;2020-09-20;1100;0
A803;2020-09-20;1300;0
A803;2020-09-20;1400;0
A803;2020-09-20;1500;0
A803;2020-09-20;1600;0
A803;2020-09-20;1700;0
A803;2020-09-20;1800;0
A803;2020-09-20;1900;0
A803;2020-09-20;2000;0
A803;2020-09-20;2100;0
A803;2020-09-20;2200;0
A803;2020-09-20;2300;0
A803;2020-09-19;100;0
A803;2020-09-19;400;0
A803;2020-09-19;700;0
A803;2020-09-19;900;0,2
A803;2020-09-19;1000;0
A803;2020-09-19;1100;0
A803;2020-09-19;1300;0
A803;2020-09-19;1600;0
A803;2020-09-19;1700;0
A803;2020-09-18;0;0
A803;2020-09-18;100;0
A803;2020-09-18;200;0
A803;2020-09-18;500;0
A803;2020-09-18;600;0
A803;2020-09-18;700;0
A803;2020-09-18;800;0
A803;2020-09-18;1000;0
A803;2020-09-18;1500;0
A803;2020-09-18;1600;0
A803;2020-09-18;1700;0
A803;2020-09-18;1900;0
A803;2020-09-18;2000;0
A803;2020-09-18;2100;0
A803;2020-09-18;2300;0
A803;2020-09-17;100;0
A803;2020-09-17;200;0
A803;2020-09-17;300;0
A803;2020-09-17;400;0
A803;2020-09-17;600;0
A803;2020-09-17;800;0
A803;2020-09-17;1000;0,2
A803;2020-09-17;1400;0
A803;2020-09-17;1600;0
A803;2020-09-17;1700;0
A803;2020-09-17;1800;0
A803;2020-09-17;1900;0
A803;2020-09-17;2000;0
A803;2020-09-17;2100;0
A803;2020-09-17;2200;0
A803;2020-09-17;2300;0
A803;2020-09-16;200;0
A803;2020-09-16;300;1,4
A803;2020-09-16;600;0,6
A803;2020-09-16;900;0
A803;2020-09-16;1100;1,8
A803;2020-09-16;1200;2,6
A803;2020-09-16;1300;4
A803;2020-09-16;1400;4
A803;2020-09-16;1800;0
A803;2020-09-16;2000;1
A803;2020-09-16;2100;0,6
A803;2020-09-16;2200;0,6
A803;2020-09-15;0;0
A803;2020-09-15;200;0
A803;2020-09-15;300;0
A803;2020-09-15;800;0
A803;2020-09-15;900;0
A803;2020-09-15;1000;0
A803;2020-09-15;1200;0
A803;2020-09-15;1500;0
A803;2020-09-15;1900;0
A803;2020-09-14;300;6,2
A803;2020-09-14;600;0
A803;2020-09-14;700;0
A803;2020-09-14;800;0
A803;2020-09-14;900;0
A803;2020-09-14;1000;0
A803;2020-09-14;1100;0
A803;2020-09-14;1300;0
A803;2020-09-14;1500;0
A803;2020-09-14;1700;0,2
A803;2020-09-14;2000;0
A803;2020-09-14;2100;0
A803;2020-09-14;2200;0
A803;2020-09-14;2300;0
A803;2020-09-13;0;0
A803;2020-09-13;100;0
A803;2020-09-13;300;0
A803;2020-09-13;400;0
A803;2020-09-13;500;0
A803;2020-09-13;700;0
A803;2020-09-13;800;0,2
A803;2020-09-13;900;4,2
A803;2020-09-13;1000;4,8
A803;2020-09-13;1100;1,8
A803;2020-09-13;1200;0,8
A803;2020-09-13;1600;0
A803;2020-09-13;2300;0
A803;2020-09-12;200;0
A803;2020-09-12;300;0
A803;2020-09-12;900;0
A803;2020-09-12;1000;2,8
A803;2020-09-12;1200;0,6
A803;2020-09-12;1500;5
A803;2020-09-12;1600;1,4
A803;2020-09-12;1700;1,8
A803;2020-09-12;1800;1,4
A803;2020-09-12;2000;0,6
A803;2020-09-12;2100;0,2
A803;2020-09-12;2200;0
A803;2020-09-11;0;0
A803;2020-09-11;100;0
A803;2020-09-11;200;0
A803;2020-09-11;300;0
A803;2020-09-11;400;0
A803;2020-09-11;500;0
A803;2020-09-11;600;0
A803;2020-09-11;700;0
A803;2020-09-11;800;0
A803;2020-09-11;1000;0
A803;2020-09-11;1100;0
A803;2020-09-11;1200;0
A803;2020-09-11;1300;0
A803;2020-09-11;1500;0
A803;2020-09-11;1600;0
A803;2020-09-11;1700;0
A803;2020-09-11;1900;0
A803;2020-09-11;2300;0
A803;2020-09-10;100;0
A803;2020-09-10;200;0
A803;2020-09-10;300;0
A803;2020-09-10;500;0
A803;2020-09-10;600;0
A803;2020-09-10;800;0
A803;2020-09-10;1000;0
A803;2020-09-10;1300;0,2
A803;2020-09-10;1600;0
A803;2020-09-10;1800;0
A803;2020-09-10;1900;0
A803;2020-09-10;2100;0
A803;2020-09-10;2300;0
A803;2020-09-09;0;0
A803;2020-09-09;200;0
A803;2020-09-09;300;0
A803;2020-09-09;400;0
A803;2020-09-09;500;0
A803;2020-09-09;700;0
A803;2020-09-09;800;0
A803;2020-09-09;1000;0
A803;2020-09-09;1100;0
A803;2020-09-09;1400;0
A803;2020-09-09;1600;0
A803;2020-09-09;1700;0
A803;2020-09-09;1900;0
A803;2020-09-09;2000;0
A803;2020-09-09;2200;0
A803;2020-09-09;2300;0
A803;2020-09-08;0;0
A803;2020-09-08;200;0
A803;2020-09-08;400;0,2
A803;2020-09-08;600;0,2
A803;2020-09-08;700;0,2
A803;2020-09-08;900;0,2
A803;2020-09-08;1000;0
A803;2020-09-08;1100;0,2
A803;2020-09-08;1300;0
A803;2020-09-08;1500;0
A803;2020-09-08;1700;0
A803;2020-09-08;1900;0
A803;2020-09-08;2300;0
A803;2020-09-07;0;0
A803;2020-09-07;100;0
A803;2020-09-07;200;0
A803;2020-09-07;500;0
A803;2020-09-07;600;0
A803;2020-09-07;700;0
A803;2020-09-07;800;0
A803;2020-09-07;900;0
A803;2020-09-07;1000;0
A803;2020-09-07;1100;0
A803;2020-09-07;1200;0
A803;2020-09-07;1300;0
A803;2020-09-07;1400;0
A803;2020-09-07;1600;0
A803;2020-09-07;1700;0
A803;2020-09-07;1800;0
A803;2020-09-07;1900;0
A803;2020-09-07;2000;0
A803;2020-09-07;2100;0
A803;2020-09-07;2300;0
A803;2020-09-06;100;0
A803;2020-09-06;200;0
A803;2020-09-06;300;0
A803;2020-09-06;600;0,6
A803;2020-09-06;700;5,2
A803;2020-09-06;1100;2,6
A803;2020-09-06;1200;0,6
A803;2020-09-06;1300;1,2
A803;2020-09-06;1400;0,4
A803;2020-09-06;1800;0,2
A803;2020-09-06;1900;0,2
A803;2020-09-05;0;0
A803;2020-09-05;400;0
A803;2020-09-05;500;0
A803;2020-09-05;600;0
A803;2020-09-05;700;4,2
A803;2020-09-05;800;0
A803;2020-09-05;900;0
A803;2020-09-05;1000;0,6
A803;2020-09-05;1600;0
A803;2020-09-05;1800;0,2
A803;2020-09-05;1900;0
A803;2020-09-05;2100;0
A803;2020-09-05;2200;0
A803;2020-09-05;2300;0
A803;2020-09-04;200;0
A803;2020-09-04;300;0
A803;2020-09-04;600;0
A803;2020-09-04;700;0
A803;2020-09-04;900;0
A803;2020-09-04;1000;0
A803;2020-09-04;1100;0
A803;2020-09-04;1200;0,2
A803;2020-09-04;1300;0
A803;2020-09-04;1400;0
A803;2020-09-04;1600;0
A803;2020-09-04;1800;0
A803;2020-09-04;1900;0
A803;2020-09-04;2100;0
A803;2020-09-04;2200;0
A803;2020-09-04;2300;0
A803;2020-09-03;0;0
A803;2020-09-03;100;0
A803;2020-09-03;200;0
A803;2020-09-03;300;0
A803;2020-09-03;600;0
A803;2020-09-03;700;0
A803;2020-09-03;1000;0
A803;2020-09-03;1100;0
A803;2020-09-03;1300;1
A803;2020-09-03;1400;0
A803;2020-09-03;1900;0
A803;2020-09-03;2200;0
A803;2020-09-02;300;0
A803;2020-09-02;600;0
A803;2020-09-02;700;0
A803;2020-09-02;900;0
A803;2020-09-02;1100;0
A803;2020-09-02;1200;0
A803;2020-09-02;1300;0
A803;2020-09-02;1400;0
A803;2020-09-02;1500;0
A803;2020-09-02;1900;0
A803;2020-09-02;2100;0
A803;2020-09-02;2300;0
A803;2020-09-01;100;0,2
A803;2020-09-01;200;0
A803;2020-09-01;300;0
A803;2020-09-01;400;0
A803;2020-09-01;500;0
A803;2020-09-01;600;0
A803;2020-09-01;700;0
A803;2020-09-01;800;0
A803;2020-09-01;1000;0
A803;2020-09-01;1300;0
A803;2020-09-01;1400;0
A803;2020-09-01;1600;0
A803;2020-09-01;1800;0
A803;2020-09-01;2000;0
A803;2020-09-01;2200;0
A803;2020-09-01;2300;0
A803;2020-08-31;100;0
A803;2020-08-31;500;0
A803;2020-08-31;600;0
A803;2020-08-31;800;0
A803;2020-08-31;1000;0
A803;2020-08-31;1200;0
A803;2020-08-31;1300;0
A803;2020-08-31;1600;0
A803;2020-08-31;1700;0
A803;2020-08-31;1800;0
A803;2020-08-31;2000;0
A803;2020-08-31;2100;0
A803;2020-08-31;2300;0
A803;2020-08-30;0;0
A803;2020-08-30;100;0
A803;2020-08-30;200;0
A803;2020-08-30;500;0
A803;2020-08-30;600;0
A803;2020-08-30;700;0
A803;2020-08-30;900;2,6
A803;2020-08-30;1100;0,4
A803;2020-08-30;1700;0
A803;2020-08-30;2000;0
A803;2020-08-30;2100;0
A803;2020-08-30;2200;0
A803;2020-08-30;2300;0
A803;2020-08-29;0;0
A803;2020-08-29;100;0
A803;2020-08-29;500;0
A803;2020-08-29;600;0
A803;2020-08-29;1000;0
A803;2020-08-29;1100;0
A803;2020-08-29;1200;0
A803;2020-08-29;1400;0
A803;2020-08-29;1500;0
A803;2020-08-29;1700;0
A803;2020-08-29;1800;0,2
A803;2020-08-29;1900;0,2
A803;2020-08-29;2000;0
A803;2020-08-29;2100;0
A803;2020-08-28;100;0
A803;2020-08-28;300;0
A803;2020-08-28;400;0
A803;2020-08-28;600;0
A803;2020-08-28;700;0
A803;2020-08-28;800;0
A803;2020-08-28;1100;4,6
A803;2020-08-28;1200;0,2
A803;2020-08-28;1300;0
A803;2020-08-28;1500;0,8
A803;2020-08-28;1600;0
A803;2020-08-28;1700;0
A803;2020-08-28;1800;0,4
A803;2020-08-28;2000;0
A803;2020-08-28;2200;0
A803;2020-08-28;2300;0
A803;2020-08-27;0;0
A803;2020-08-27;500;0
A803;2020-08-27;800;0
A803;2020-08-27;900;0
A803;2020-08-27;1000;0
A803;2020-08-27;1100;0
A803;2020-08-27;1200;0
A803;2020-08-27;1400;0
A803;2020-08-27;1500;0
A803;2020-08-27;1800;0
A803;2020-08-27;1900;0
A803;2020-08-27;2000;0
A803;2020-08-27;2300;0
A803;2020-08-26;0;0
A803;2020-08-26;100;0
A803;2020-08-26;300;0
A803;2020-08-26;400;0
A803;2020-08-26;500;0
A803;2020-08-26;600;0
A803;2020-08-26;900;0
A803;2020-08-26;1100;0
A803;2020-08-26;1200;0
A803;2020-08-26;1300;0
A803;2020-08-26;1400;0
A803;2020-08-26;1800;0
A803;2020-08-26;2100;0
A803;2020-08-26;2200;0
A803;2020-08-25;0;0
A803;2020-08-25;100;0
A803;2020-08-25;200;0
A803;2020-08-25;700;0
A803;2020-08-25;800;0
A803;2020-08-25;1300;0
A803;2020-08-25;1400;0
A803;2020-08-25;1500;0
A803;2020-08-25;1800;0
A803;2020-08-25;2100;0
A803;2020-08-25;2200;0
A803;2020-08-24;100;0
A803;2020-08-24;200;0
A803;2020-08-24;400;0
A803;2020-08-24;500;0
A803;2020-08-24;600;0
A803;2020-08-24;800;0
A803;2020-08-24;1100;0
A803;2020-08-24;1200;0
A803;2020-08-24;1500;0
A803;2020-08-24;1700;0
A803;2020-08-24;1900;0
A803;2020-08-24;2000;0
A803;2020-08-24;2100;0
A803;2020-08-23;100;0
A803;2020-08-23;200;0
A803;2020-08-23;300;0
A803;2020-08-23;500;0
A803;2020-08-23;800;0
A803;2020-08-23;1000;0
A803;2020-08-23;1200;0
A803;2020-08-23;1400;0
A803;2020-08-23;1600;0
A803;2020-08-23;1800;0
A803;2020-08-23;1900;0
A803;2020-08-23;2200;0
A803;2020-08-23;2300;0
A803;2020-08-22;0;0
A803;2020-08-22;100;0
A803;2020-08-22;400;0
A803;2020-08-22;700;0
A803;2020-08-22;800;0
A803;2020-08-22;1000;0
A803;2020-08-22;1100;0
A803;2020-08-22;1200;0
A803;2020-08-22;1400;0
A803;2020-08-22;1500;0
A803;2020-08-22;1600;0
A803;2020-08-22;1700;0
A803;2020-08-22;2000;0
A803;2020-08-22;2300;0
A803;2020-08-21;200;0
A803;2020-08-21;300;0
A803;2020-08-21;400;0
A803;2020-08-21;500;0
A803;2020-08-21;600;0
A803;2020-08-21;800;0
A803;2020-08-21;900;0
A803;2020-08-21;1200;0
A803;2020-08-21;1300;0
A803;2020-08-21;1500;0
A803;2020-08-21;1600;0
A803;2020-08-21;2000;0
A803;2020-08-21;2200;0
A803;2020-08-20;0;0
A803;2020-08-20;100;0
A803;2020-08-20;800;0
A803;2020-08-20;900;0
A803;2020-08-20;1000;0
A803;2020-08-20;1400;0
A803;2020-08-20;1500;0
A803;2020-08-20;1600;0
A803;2020-08-20;1700;0
A803;2020-08-20;2000;0
A803;2020-08-20;2200;0
A803;2020-08-19;100;0
A803;2020-08-19;200;0
A803;2020-08-19;400;0
A803;2020-08-19;500;3,8
A803;2020-08-19;700;0
A803;2020-08-19;1100;0
A803;2020-08-19;1200;0
A803;2020-08-19;1400;0
A803;2020-08-19;1500;0
A803;2020-08-19;1600;0,2
A803;2020-08-19;1800;0
A803;2020-08-19;1900;0
A803;2020-08-19;2100;0
A803;2020-08-19;2200;0
A803;2020-08-18;0;0
A803;2020-08-18;100;0
A803;2020-08-18;500;0
A803;2020-08-18;700;0
A803;2020-08-18;800;0
A803;2020-08-18;900;0
A803;2020-08-18;1000;0
A803;2020-08-18;1100;0
A803;2020-08-18;1200;0
A803;2020-08-18;1600;0
A803;2020-08-18;1700;0
A803;2020-08-18;2000;0
A803;2020-08-18;2200;0
A803;2020-08-18;2300;0
A803;2020-08-17;100;0
A803;2020-08-17;200;0
A803;2020-08-17;300;0
A803;2020-08-17;500;0
A803;2020-08-17;600;0
A803;2020-08-17;700;0
A803;2020-08-17;1000;0
A803;2020-08-17;1100;0
A803;2020-08-17;1300;0
A803;2020-08-17;1400;0,2
A803;2020-08-17;1700;0
A803;2020-08-17;1800;0
A803;2020-08-17;2000;0
A803;2020-08-17;2100;0
A803;2020-08-17;2200;0
A803;2020-08-16;0;0
A803;2020-08-16;100;0
A803;2020-08-16;300;0
A803;2020-08-16;700;0
A803;2020-08-16;1000;0
A803;2020-08-16;1100;0
A803;2020-08-16;1200;0
A803;2020-08-16;1400;0
